Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Year,Month,VWAP,Day_Per_Change,Trend,upper band,lower band,middle band
2018-04-27,MINDTREE,EQ,1070.6,1080.3,1080.3,1043.25,1048.6,1050.7,1053.89,2486572,2620570181.8,60580,388313,15.62,2018,4,724.6515503843774,-1.858770782738639,Negative,1107.1076632222873,749.4851939205702,928.2964285714288
2018-04-30,MINDTREE,EQ,1050.7,1063.75,1098.0,1053.0,1085.0,1084.6,1087.26,2842415,3090435434.85,61955,379046,13.34,2018,4,728.2868684348151,3.2264204815837028,Among top gainers,1133.5386975589486,759.7470167267662,946.6428571428575
2018-05-02,MINDTREE,EQ,1084.6,1086.95,1101.2,1041.8,1057.0,1051.65,1064.11,1793498,1908480152.5,34241,351064,19.57,2018,5,730.3344783377663,-3.0379863544163555,Among top losers,1144.2825051859916,780.6746376711517,962.4785714285716
2018-05-03,MINDTREE,EQ,1051.65,1055.2,1091.6,1025.85,1027.1,1031.85,1054.84,3878653,4091348077.4,79451,636716,16.42,2018,5,734.407713286248,-1.8827556696619732,Negative,1146.1532041796881,806.7253672488837,976.4392857142859
2018-05-04,MINDTREE,EQ,1031.85,1032.0,1037.95,997.05,1014.0,1010.05,1012.08,3284715,3324409018.3,52776,558384,17.0,2018,5,737.525540478989,-2.112710180743316,Negative,1142.1499313679117,833.2857829178031,987.7178571428574
2018-05-07,MINDTREE,EQ,1010.05,1020.0,1034.0,1006.55,1014.5,1014.75,1018.52,1298823,1322874365.7,25451,240345,18.5,2018,5,738.7599291614478,0.4653234988367005,Slight or No change,1136.9150272132008,859.363544215371,998.1392857142858
2018-05-08,MINDTREE,EQ,1014.75,1024.8,1045.7,1018.0,1030.75,1031.3,1034.7,2532266,2620137319.2,63883,526070,20.77,2018,5,741.2776708732989,1.630943582163091,Positive,1131.3355977627134,886.1358308087155,1008.7357142857144
2018-05-09,MINDTREE,EQ,1031.3,1035.95,1042.0,1011.15,1020.0,1018.05,1028.41,1820504,1872230563.9,61006,559311,30.72,2018,5,742.9796409518797,-1.2847861921846169,Negative,1110.1881192190183,929.1333093524103,1019.6607142857143
2018-05-10,MINDTREE,EQ,1018.05,1026.0,1034.0,1014.2,1020.0,1016.8,1024.11,1385624,1419038095.5,54310,472363,34.09,2018,5,744.2552594761113,-0.12278375325377455,Slight or No change,1085.631066828378,970.718933171622,1028.175
2018-05-11,MINDTREE,EQ,1016.8,1026.8,1028.0,995.95,1006.9,1007.55,1008.63,1512123,1525174353.45,30700,422670,27.95,2018,5,745.5870523064841,-0.9097167584579124,Slight negative,1082.0830423006819,978.2241005564606,1030.1535714285712
2018-05-14,MINDTREE,EQ,1007.55,1011.7,1011.7,987.8,989.0,994.1,996.28,1331607,1326651390.25,38435,404610,30.39,2018,5,746.6891047445916,-1.334921343853901,Negative,1082.8584088906468,976.5201625379241,1029.6892857142855
2018-05-15,MINDTREE,EQ,994.1,983.4,1021.8,983.4,1003.7,1001.15,1007.06,1854585,1867677266.2,50349,497490,26.82,2018,5,748.2510683382769,0.7091841867015392,Slight positive,1082.741081309015,976.8089186909847,1029.7749999999999
2018-05-16,MINDTREE,EQ,1001.15,999.95,1014.2,994.05,1006.2,1005.25,1005.29,1049191,1054742487.7,26505,258571,24.64,2018,5,749.1404403524514,0.4095290416021635,Slight or No change,1082.221714822404,973.2639994633096,1027.7428571428568
2018-05-17,MINDTREE,EQ,1005.25,1017.6,1017.8,995.9,1004.0,1001.7,1003.99,744864,747834815.05,26753,236062,31.69,2018,5,749.7594147753982,-0.3531459835861672,Slight or No change,1072.8928654512622,972.7499916915946,1022.8214285714283
2018-05-18,MINDTREE,EQ,1001.7,1004.0,1011.8,998.8,1009.25,1006.35,1006.02,829188,834183034.75,20221,260465,31.41,2018,5,750.4575545478108,0.4642108415693347,Slight or No change,1067.6978853367066,971.6092575204356,1019.6535714285711
2018-05-21,MINDTREE,EQ,1006.35,1018.5,1036.4,1009.5,1029.1,1029.6,1026.75,2073515,2128985998.25,63264,511461,24.67,2018,5,752.3439678041051,2.31032940825755,Positive,1046.9396600174073,984.5103399825922,1015.7249999999997
2018-05-22,MINDTREE,EQ,1029.6,1034.95,1040.0,1011.15,1019.5,1018.9,1022.75,1342710,1373253664.2,24240,153849,11.46,2018,5,753.5053579945626,-1.0392385392385295,Negative,1036.9817839901548,989.7896445812734,1013.385714285714
2018-05-23,MINDTREE,EQ,1018.9,1021.5,1045.0,1018.0,1034.95,1033.9,1034.13,1219984,1261623571.1,24329,156289,12.81,2018,5,754.6110021579319,1.472175875944659,Positive,1037.6416560495722,989.4226296647126,1013.5321428571425
2018-05-24,MINDTREE,EQ,1033.9,1041.0,1055.0,1030.35,1039.3,1038.35,1042.04,1358248,1415350831.0,27464,209406,15.42,2018,5,755.8511893164073,0.4304091304768276,Slight or No change,1042.9296829771242,988.1774598800182,1015.5535714285712
2018-05-25,MINDTREE,EQ,1038.35,1041.65,1052.0,1020.0,1026.45,1023.6,1041.35,1089298,1134345897.15,23416,229629,21.08,2018,5,756.7864736814121,-1.4205229450570456,Negative,1043.8886557727712,988.482772798657,1016.1857142857141
2018-05-28,MINDTREE,EQ,1023.6,1035.7,1036.35,1006.0,1011.0,1011.45,1015.77,749223,761036388.9,21793,216540,28.9,2018,5,757.3968604138529,-1.1869871043376334,Negative,1041.1383711877395,988.3973430979745,1014.767857142857
2018-05-29,MINDTREE,EQ,1011.45,1013.0,1037.0,1005.4,1018.1,1018.45,1021.14,1199307,1224662158.85,23922,108493,9.05,2018,5,758.3946143651483,0.6920757328587657,Slight positive,1041.183122895746,988.409734247111,1014.7964285714286
2018-05-30,MINDTREE,EQ,1018.45,1018.95,1029.4,1012.6,1020.05,1019.05,1020.56,582903,594886534.5,24559,152318,26.13,2018,5,758.8779192091797,0.05891305415091086,Slight or No change,1041.4236923443839,988.4905933699018,1014.9571428571428
2018-05-31,MINDTREE,EQ,1019.05,1024.95,1025.15,1002.5,1009.6,1007.95,1011.49,1218668,1232671204.15,35915,597425,49.02,2018,5,759.8397270402883,-1.0892497914724464,Negative,1041.4186607605777,988.552767810851,1014.9857142857144
2018-06-01,MINDTREE,EQ,1007.95,1015.95,1025.0,984.0,1008.95,1006.7,1006.73,1293503,1302208164.7,27564,214905,16.61,2018,6,760.8474011403473,-0.12401408800040148,Slight or No change,1040.0127954178859,991.758633153543,1015.8857142857144
2018-06-04,MINDTREE,EQ,1006.7,1011.75,1011.8,992.4,1003.0,999.85,1000.39,638201,638446798.45,15481,226967,35.56,2018,6,761.3277842911542,-0.6804410449985143,Slight negative,1040.1729201561025,991.412794129612,1015.7928571428573
2018-06-05,MINDTREE,EQ,999.85,1003.75,1009.9,966.95,993.8,990.85,986.41,1047824,1033587852.1,30050,210419,20.08,2018,6,762.0827199038195,-0.9001350202530345,Slight negative,1042.0966679902867,987.4319034382848,1014.7642857142858
2018-06-06,MINDTREE,EQ,990.85,994.05,1020.2,970.15,1019.95,1013.8,998.74,1096128,1094743789.45,35614,136047,12.41,2018,6,762.9458562296429,2.316193167482461,Positive,1041.927085989934,989.3300568672088,1015.6285714285715
2018-06-07,MINDTREE,EQ,1013.8,1022.8,1026.6,1009.1,1013.45,1013.4,1015.34,572990,581778803.4,20482,153530,26.79,2018,6,763.3939847588035,-0.039455513908071005,Slight or No change,1041.9305508922366,990.333734822049,1016.1321428571429
2018-06-08,MINDTREE,EQ,1013.4,1016.85,1038.0,1010.55,1028.0,1028.3,1029.69,875389,901377668.15,26640,98805,11.29,2018,6,764.116146845434,1.4702980067100802,Positive,1041.637458082128,990.4411133464433,1016.0392857142857
2018-06-11,MINDTREE,EQ,1028.3,1033.0,1036.65,1019.0,1036.0,1032.9,1029.83,548900,565276103.35,14394,112941,20.58,2018,6,764.574812743275,0.4473402703491392,Slight or No change,1044.166994471568,989.9115769570035,1017.0392857142857
2018-06-12,MINDTREE,EQ,1032.9,1030.05,1051.5,1022.0,1043.75,1044.0,1043.41,1204328,1256609734.25,40695,392520,32.59,2018,6,765.617099892973,1.0746442056346115,Positive,1047.2540037068939,988.2674248645345,1017.7607142857142
2018-06-13,MINDTREE,EQ,1044.0,1048.95,1053.0,1024.2,1030.5,1028.75,1039.73,1007461,1047483577.9,28215,393971,39.11,2018,6,766.4356163156507,-1.460727969348663,Negative,1044.9057453119337,989.244254688066,1017.0749999999999
2018-06-14,MINDTREE,EQ,1028.75,1020.05,1023.4,985.1,994.05,992.75,995.31,2227827,2217374127.85,69585,541951,24.33,2018,6,767.9817266198945,-3.49939246658566,Among top losers,1045.2457019539938,984.4971551888632,1014.8714285714285
2018-06-15,MINDTREE,EQ,992.75,1001.0,1008.95,988.55,1003.6,1002.5,1000.01,1308496,1308512796.95,34175,221932,16.96,2018,6,768.9189795469083,0.9821203727020889,Slight positive,1045.285759199115,983.1785265151703,1014.2321428571428
2018-06-18,MINDTREE,EQ,1002.5,1007.95,1008.45,988.0,993.3,991.9,994.77,641852,638496370.6,17580,175460,27.34,2018,6,769.3552541800445,-1.05735660847881,Negative,1045.4539042346955,979.2175243367325,1012.3357142857141
2018-06-19,MINDTREE,EQ,991.9,994.0,994.1,973.85,985.1,984.25,980.92,906317,889023203.15,23270,241267,26.62,2018,6,769.9473130706572,-0.7712471015223321,Slight negative,1045.892154806271,973.8078451937286,1009.8499999999998
2018-06-20,MINDTREE,EQ,984.25,989.95,1004.75,979.4,995.1,996.2,996.55,987342,983933393.75,33862,241152,24.42,2018,6,770.6243600323297,1.2141224282448568,Positive,1045.7832830454447,972.2381455259836,1009.0107142857141
2018-06-21,MINDTREE,EQ,996.2,998.0,1009.95,980.35,988.7,989.85,998.92,1007610,1006519962.85,26613,159170,15.8,2018,6,771.2918073560443,-0.6374222043766364,Slight negative,1045.9817791637945,969.6325065504908,1007.8071428571427
2018-06-22,MINDTREE,EQ,989.85,992.9,994.0,976.75,986.15,983.85,982.52,615604,604846126.75,21395,152404,24.76,2018,6,771.68645124716,-0.6061524473405022,Slight negative,1046.774047207409,966.5545242211621,1006.6642857142855
2018-06-25,MINDTREE,EQ,983.85,985.85,986.35,946.7,953.15,953.2,964.12,1366241,1317215671.05,35789,455097,33.31,2018,6,772.4313146154218,-3.115312293540683,Among top losers,1052.762336787034,955.1876632129656,1003.9749999999998
2018-06-26,MINDTREE,EQ,953.2,952.0,972.5,916.55,970.75,967.05,940.55,2224769,2092515285.5,57383,369188,16.59,2018,6,773.7231800740311,1.4530004196390944,Positive,1052.808436727956,948.4629918434722,1000.6357142857141
2018-06-27,MINDTREE,EQ,967.05,973.7,986.6,945.35,970.6,973.15,967.63,2198459,2127296901.45,52100,377381,17.17,2018,6,775.0227819796849,0.6307843441393901,Slight positive,1051.3210207502375,944.2004078211908,997.7607142857141
2018-06-28,MINDTREE,EQ,973.15,971.0,979.8,949.05,957.9,953.0,961.03,1169352,1123785926.95,24341,217235,18.58,2018,6,775.6375557542092,-2.0705954888763256,Negative,1047.8220980012068,936.9421877130787,992.3821428571428
2018-06-29,MINDTREE,EQ,953.0,958.05,994.8,958.05,986.35,986.9,976.8,1049747,1025393811.6,29800,251269,23.94,2018,6,776.2906381396806,3.5571878279118563,Among top gainers,1039.4073918098738,938.7854653329831,989.0964285714284
2018-07-02,MINDTREE,EQ,986.9,993.0,998.4,979.5,990.25,991.15,989.11,964096,953600878.65,20506,262388,27.22,2018,7,776.898919250543,0.43064140237105697,Slight or No change,1024.6100394536816,946.0328176891752,985.3214285714284
2018-07-03,MINDTREE,EQ,991.15,985.15,1008.8,981.1,1006.7,1004.55,994.65,898479,893669233.4,27096,185637,20.66,2018,7,777.4979692736815,1.3519648892700298,Positive,1016.2144605827733,950.9712537029405,983.5928571428569
2018-07-04,MINDTREE,EQ,1004.55,1009.75,1016.2,1001.2,1006.5,1008.25,1009.0,789424,796531690.25,20644,72084,9.13,2018,7,778.0302470711541,0.3683241252302016,Slight or No change,1019.6307446682584,949.7692553317412,984.6999999999998
2018-07-05,MINDTREE,EQ,1008.25,1020.6,1020.95,984.95,1006.65,998.7,998.35,1052202,1050464222.85,35798,372004,35.35,2018,7,778.7066277818053,-0.9471857178279142,Slight negative,1018.8183667460805,950.0387761110621,984.4285714285713
2018-07-06,MINDTREE,EQ,998.7,1002.0,1005.0,983.0,991.85,993.45,991.66,733238,727125362.15,27103,198028,27.01,2018,7,779.1643345833563,-0.5256833884049295,Slight negative,1019.0424891011917,950.0360823273797,984.5392857142857
2018-07-09,MINDTREE,EQ,993.45,1001.7,1019.5,988.0,1018.2,1011.95,1000.67,993618,994278771.35,27346,358804,36.11,2018,7,779.834752717677,1.862197392923659,Positive,1023.998059242802,949.0376550429122,986.5178571428571
2018-07-10,MINDTREE,EQ,1011.95,1016.0,1052.0,1016.0,1038.5,1036.3,1041.22,1776116,1849331762.45,52569,334025,18.81,2018,7,781.1482824022835,2.406245367854143,Positive,1035.2419561202782,943.5223295940073,989.3821428571428
2018-07-11,MINDTREE,EQ,1036.3,1041.85,1068.7,1024.0,1043.05,1048.35,1052.64,3249608,3420662845.3,69675,840238,25.86,2018,7,783.6288986154362,1.162790697674421,Positive,1049.2181580282922,937.9032705431362,993.5607142857142
2018-07-12,MINDTREE,EQ,1048.35,1054.3,1082.4,1032.85,1078.0,1076.85,1058.08,2124658,2248067323.45,47812,535435,25.2,2018,7,785.3979704736487,2.71855773358134,Positive,1071.0071183224204,929.4000245347223,1000.2035714285713
2018-07-13,MINDTREE,EQ,1076.85,1080.0,1091.7,1052.25,1066.2,1066.8,1071.78,2359391,2528747260.95,56616,446335,18.92,2018,7,787.2707574754775,-0.9332776152667476,Slight negative,1081.9002087805272,934.7355055051868,1008.317857142857
2018-07-16,MINDTREE,EQ,1066.8,1065.0,1087.0,1052.1,1084.0,1080.65,1075.76,1737976,1869640095.7,45255,541039,31.13,2018,7,788.701991114926,1.298275215598066,Positive,1095.277264721216,937.5870209930695,1016.4321428571427
2018-07-17,MINDTREE,EQ,1080.65,1084.0,1093.5,1066.1,1082.0,1081.0,1079.49,2392150,2582301422.95,54838,785482,32.84,2018,7,790.6515898677643,0.032387914680964684,Slight or No change,1105.7890756897234,942.4823528817047,1024.1357142857141
2018-07-18,MINDTREE,EQ,1081.0,1086.0,1099.9,1045.0,1058.15,1061.8,1076.98,3014790,3246876223.0,70234,535141,17.75,2018,7,792.911856591436,-1.776133209990749,Negative,1104.6160657795037,959.1982199347815,1031.9071428571426
2018-07-19,MINDTREE,EQ,1061.8,1046.0,1053.25,932.35,979.6,971.15,970.37,13385207,12988663288.35,291502,1978277,14.78,2018,7,799.2730456626483,-8.537389338858537,Bear drop,1106.8984062274167,954.6658794868686,1030.7821428571426
2018-07-20,MINDTREE,EQ,971.15,974.9,1004.9,971.3,972.6,976.85,987.07,5575914,5503826063.15,108096,1338407,24.0,2018,7,801.8744390019664,0.5869330175565013,Slight positive,1108.5063435033505,951.0150850680777,1029.7607142857141
2018-07-23,MINDTREE,EQ,976.85,979.0,986.2,934.45,954.0,959.7,952.32,2253510,2146052106.35,49637,421122,18.69,2018,7,802.8033551236726,-1.7556431386599791,Negative,1112.9944643650012,940.1198213492842,1026.5571428571427
2018-07-24,MINDTREE,EQ,959.7,957.1,989.95,949.55,968.0,970.4,974.11,2108627,2054025197.25,64903,494306,23.44,2018,7,803.7213061687307,1.1149317495050548,Positive,1114.9971223147104,932.7100205424324,1023.8535714285714
2018-07-25,MINDTREE,EQ,970.4,971.0,980.5,950.0,951.5,957.4,965.24,1469299,1418223838.75,50517,401428,27.32,2018,7,804.3055901143108,-1.3396537510305009,Negative,1118.031191395509,923.7759514616334,1020.9035714285712
2018-07-26,MINDTREE,EQ,957.4,954.0,958.95,941.0,947.0,947.25,948.19,1358221,1287848265.4,23252,418188,30.79,2018,7,804.8062168626808,-1.0601629412993474,Negative,1121.642702116443,913.5644407406995,1017.6035714285712
2018-07-27,MINDTREE,EQ,947.25,948.0,954.05,935.0,937.0,938.05,943.97,1020257,963090046.45,29163,212899,20.87,2018,7,805.1558333735301,-0.9712325151755129,Slight negative,1124.7598409592895,899.8901590407099,1012.3249999999997
2018-07-30,MINDTREE,EQ,938.05,940.0,942.4,911.7,914.5,915.5,920.84,1340951,1234802719.5,39731,232730,17.36,2018,7,805.5350632402818,-2.403923031821331,Negative,1126.2878416493509,881.1050154935058,1003.6964285714283
2018-07-31,MINDTREE,EQ,915.5,915.7,937.9,907.5,934.05,932.3,924.46,1145078,1058582216.75,32596,219799,19.2,2018,7,805.9060016189649,1.835062807209176,Positive,1120.6572486893983,870.1570370248868,995.4071428571425
2018-08-01,MINDTREE,EQ,932.3,934.35,958.0,934.25,955.0,954.9,949.8,1316554,1250464076.5,29784,304657,23.14,2018,8,806.4055945941809,2.4241124101684,Positive,1104.274922577558,869.1179345652985,986.6964285714282
2018-08-02,MINDTREE,EQ,954.9,955.05,969.0,943.8,947.0,952.55,958.97,1243826,1192788848.5,29076,321284,25.83,2018,8,806.8671003046069,-0.24609906796523304,Slight or No change,1087.7247770556344,869.3466515157934,978.5357142857139
2018-08-03,MINDTREE,EQ,952.55,954.5,964.9,949.0,958.9,958.9,957.79,745682,714208976.3,16887,217638,29.19,2018,8,807.1543800965904,0.6666316728780597,Slight positive,1062.0710354501698,877.6075359784008,969.8392857142853
2018-08-06,MINDTREE,EQ,958.9,959.0,967.0,950.0,951.85,954.35,956.58,685670,655900951.7,17491,104515,15.24,2018,8,807.4096913367129,-0.4745020335801376,Slight or No change,1027.3204553159717,894.2652589697418,960.7928571428567
2018-08-07,MINDTREE,EQ,954.35,955.0,957.9,940.8,946.35,948.05,948.26,762140,722703551.3,16980,135539,17.78,2018,8,807.6803163759453,-0.6601351705349257,Slight negative,985.1069742498839,920.2287400358296,952.6678571428567
2018-08-08,MINDTREE,EQ,948.05,955.0,969.0,945.15,960.05,961.25,961.64,1108558,1066028283.45,29568,117027,10.56,2018,8,808.1089374169281,1.3923316280787024,Positive,983.0685955174432,920.8528330539847,951.960714285714
2018-08-09,MINDTREE,EQ,961.25,960.15,961.45,937.8,946.2,945.6,947.9,520026,492930529.2,17123,116127,22.33,2018,8,808.2887172028752,-1.6280884265279516,Negative,977.4427920017735,922.0143508553687,949.7285714285711
2018-08-10,MINDTREE,EQ,945.6,947.2,963.0,947.2,954.15,952.0,955.33,803568,767676513.65,19542,93623,11.65,2018,8,808.5785037469345,0.6768189509306133,Slight positive,976.3404710530613,922.0166718040807,949.178571428571
2018-08-13,MINDTREE,EQ,952.0,947.05,987.9,947.05,986.0,982.9,976.72,1586103,1549176984.7,32601,296700,18.71,2018,8,809.2695735781969,3.24579831932772,Among top gainers,980.8229066919267,919.3199504509297,950.0714285714282
2018-08-14,MINDTREE,EQ,982.9,988.9,1015.0,982.0,1013.0,1009.75,1003.95,1934802,1942447037.3,42303,391892,20.25,2018,8,810.2344084032202,2.7317122799877858,Positive,998.1362439770745,909.4851845943534,953.810714285714
2018-08-16,MINDTREE,EQ,1009.75,1008.5,1055.0,1007.0,1040.15,1039.85,1039.34,2437936,2533856213.6,66671,545325,22.37,2018,8,811.6184287860133,2.9809358752166397,Positive,1023.9924777757566,896.8575222242426,960.4249999999996
2018-08-17,MINDTREE,EQ,1039.85,1040.65,1049.25,1013.4,1029.9,1028.9,1026.88,1527741,1568799907.9,52004,436210,28.55,2018,8,812.4360537004077,-1.0530364956483962,Negative,1038.6645194697107,895.16405195886,966.9142857142854
2018-08-20,MINDTREE,EQ,1028.9,1028.0,1042.6,1020.55,1037.0,1036.5,1032.82,775260,800707341.4,21667,107832,13.91,2018,8,812.8630974159146,0.7386529303139211,Slight positive,1049.7383540087155,901.3759317055698,975.5571428571426
2018-08-21,MINDTREE,EQ,1036.5,1044.0,1056.8,1027.35,1034.6,1037.8,1043.73,1328197,1386281189.3,31415,209457,15.77,2018,8,813.5951805747748,0.125422093584171,Slight or No change,1059.7383834526088,906.4473308331048,983.0928571428568
2018-08-23,MINDTREE,EQ,1037.8,1037.95,1048.8,1030.2,1041.0,1038.95,1038.39,819502,850964626.65,23768,267951,32.7,2018,8,814.0468106373041,0.11081133166315203,Slight or No change,1069.3131107447973,908.8797463980594,989.0964285714283
2018-08-24,MINDTREE,EQ,1038.95,1041.0,1042.0,1008.0,1013.6,1013.3,1018.72,1276706,1300612247.4,31010,247149,19.36,2018,8,814.6669771701307,-2.4688387314115268,Negative,1071.6846015087956,915.1868270626325,993.4357142857141
2018-08-27,MINDTREE,EQ,1013.3,1019.0,1054.0,1015.25,1051.95,1050.05,1037.8,1345331,1396187851.35,33441,409165,30.41,2018,8,815.4364519354193,3.6267640382907413,Among top gainers,1080.9372111836126,918.9556459592441,999.9464285714283
2018-08-28,MINDTREE,EQ,1050.05,1050.0,1064.0,1033.25,1037.15,1038.65,1047.65,1213587,1271419327.1,45641,220435,18.16,2018,8,816.0927524633156,-1.085662587495817,Negative,1084.863548817608,927.0721654681056,1005.9678571428568
2018-08-29,MINDTREE,EQ,1038.65,1037.95,1041.6,1024.0,1038.0,1035.15,1033.36,994497,1027672167.7,22215,446744,44.92,2018,8,816.6192874648777,-0.336975882154722,Slight or No change,1084.9057125810257,939.4728588475451,1012.1892857142855
2018-08-30,MINDTREE,EQ,1035.15,1034.0,1059.9,1033.4,1054.0,1052.05,1050.56,1630536,1712976631.6,34192,332459,20.39,2018,8,817.5434566838588,1.6326136308747463,Positive,1087.9350867411156,949.4149132588838,1018.6749999999996
2018-08-31,MINDTREE,EQ,1052.05,1055.0,1118.0,1055.0,1116.0,1114.7,1092.14,2986418,3261601098.75,72154,368849,12.35,2018,8,819.6646615888237,5.955040159688242,Among top gainers,1103.9834041922454,957.5237386648968,1030.7535714285711
2018-09-03,MINDTREE,EQ,1114.7,1127.0,1156.7,1095.3,1108.05,1100.55,1134.84,4400570,4993953789.55,95206,812137,18.46,2018,9,822.588413015013,-1.2693998385215788,Negative,1108.2089325694312,974.5196388591396,1041.3642857142854
2018-09-04,MINDTREE,EQ,1100.55,1109.4,1139.0,1100.15,1124.7,1117.95,1123.88,2942441,3306941840.4,65094,201792,6.86,2018,9,824.6299252766948,1.5810276679842028,Positive,1120.4396395211159,981.581789050312,1051.010714285714
2018-09-05,MINDTREE,EQ,1117.95,1126.0,1157.55,1110.55,1152.2,1150.9,1133.98,2485465,2818469281.0,61008,208547,8.39,2018,9,826.5237809343408,2.9473590053222365,Positive,1144.332177152134,977.8535371335801,1061.092857142857
2018-09-06,MINDTREE,EQ,1150.9,1157.0,1165.95,1131.5,1155.1,1158.0,1152.2,1964650,2263669326.6,47848,168422,8.57,2018,9,828.0377306677298,0.6169085063862934,Slight positive,1166.3447024932723,972.7195832210131,1069.5321428571426
2018-09-07,MINDTREE,EQ,1158.0,1155.0,1174.9,1146.0,1160.1,1161.95,1162.86,1670124,1942123546.05,34893,278129,16.65,2018,9,829.3291641866851,0.341105354058735,Slight or No change,1184.4095136023377,973.6619149690904,1079.035714285714
2018-09-10,MINDTREE,EQ,1161.95,1160.0,1176.95,1138.3,1145.0,1146.65,1160.04,1347238,1562847795.05,31771,204841,15.2,2018,9,830.3160821284697,-1.3167520117044584,Negative,1195.009761846123,978.7973810110196,1086.9035714285712
2018-09-11,MINDTREE,EQ,1146.65,1146.65,1183.8,1145.35,1166.0,1161.3,1167.48,2948977,3442860081.55,56908,701037,23.77,2018,9,832.5541323030576,1.2776348493437342,Positive,1206.6883394068068,984.7616605931927,1095.7249999999997
2018-09-12,MINDTREE,EQ,1161.3,1165.0,1173.45,1134.4,1147.5,1146.25,1157.08,1476368,1708270357.35,39960,209997,14.22,2018,9,833.6124773095253,-1.2959614225437008,Negative,1212.262961126686,994.5156103018846,1103.3892857142853
2018-09-14,MINDTREE,EQ,1146.25,1150.0,1152.0,1122.3,1148.15,1144.35,1135.11,1073282,1218293868.95,26996,142664,13.29,2018,9,834.3727467172764,-0.16575790621592426,Slight or No change,1210.192337978785,1015.3076620212142,1112.7499999999995
2018-09-17,MINDTREE,EQ,1144.35,1149.7,1171.0,1147.8,1155.0,1152.3,1161.66,1137183,1321018414.5,28250,105628,9.29,2018,9,835.1947881531712,0.6947175252326687,Slight positive,1212.4488798699665,1027.6582629871752,1120.0535714285709
2018-09-18,MINDTREE,EQ,1152.3,1156.0,1160.7,1137.5,1151.55,1147.45,1149.27,855169,982824160.65,22914,115929,13.56,2018,9,835.800761624261,-0.4208973357632484,Slight or No change,1208.2534560243705,1047.3965439756287,1127.8249999999996
2018-09-19,MINDTREE,EQ,1147.45,1152.4,1154.9,1105.05,1125.0,1120.35,1127.6,880114,992413609.25,23994,220254,25.03,2018,9,836.3679427846538,-2.3617586822955343,Negative,1194.604424244606,1073.217004326822,1133.910714285714
2018-09-21,MINDTREE,EQ,1120.35,1123.0,1128.4,1040.5,1105.05,1086.2,1091.24,1606638,1753221654.65,44453,581957,36.22,2018,9,837.2737051037562,-3.0481545945463373,Among top losers,1184.2728386214872,1088.4271613785122,1136.3499999999997
2018-09-24,MINDTREE,EQ,1086.2,1080.0,1110.8,1067.05,1073.0,1072.9,1082.09,980604,1061103315.95,26442,226656,23.11,2018,9,837.7939472363722,-1.224452218744243,Negative,1191.2669152357257,1075.461656192845,1133.3642857142854
2018-09-25,MINDTREE,EQ,1072.9,1075.0,1096.4,1055.0,1094.0,1086.85,1077.49,794183,855724513.55,23711,227294,28.62,2018,9,838.2385067362442,1.3002143722620874,Positive,1193.0733562741168,1071.698072297311,1132.385714285714
2018-09-26,MINDTREE,EQ,1086.85,1090.05,1095.0,1040.55,1078.95,1073.6,1064.75,998236,1062869577.9,26274,228570,22.9,2018,9,838.7653816915257,-1.2191194737084188,Negative,1197.3277074091677,1061.1080068765452,1129.2178571428565
2018-09-27,MINDTREE,EQ,1073.6,1075.0,1077.5,1047.25,1055.0,1052.35,1058.11,715041,756588788.75,20305,195874,27.39,2018,9,839.1073170396487,-1.9793219076005952,Negative,1200.2740230275094,1044.0831198296323,1122.1785714285709
2018-09-28,MINDTREE,EQ,1052.35,1055.0,1058.65,1011.0,1030.0,1033.25,1030.57,1373849,1415845229.35,44250,407604,29.67,2018,9,839.7026628257339,-1.8149855086235456,Negative,1201.5592070732434,1024.9765072124699,1113.2678571428567
2018-10-01,MINDTREE,EQ,1033.25,1025.1,1092.55,1016.0,1075.6,1071.8,1063.0,1384039,1471227780.2,50910,304274,21.98,2018,10,840.4174687623529,3.7309460440358104,Among top gainers,1192.948449543881,1020.7086933132604,1106.8285714285707
2018-10-03,MINDTREE,EQ,1071.8,1089.4,1099.0,1060.0,1070.65,1073.35,1081.96,1314309,1422032231.15,46917,313429,23.85,2018,10,841.0967177611119,0.1446165329352489,Slight or No change,1186.1829989320422,1017.0027153536706,1101.5928571428565
2018-10-04,MINDTREE,EQ,1073.35,1064.8,1083.85,1048.8,1056.95,1063.35,1065.14,716518,763190504.35,21368,109002,15.21,2018,10,841.4494838226677,-0.9316625518237308,Slight negative,1173.9546666129656,1015.2381905298901,1094.5964285714279
2018-10-05,MINDTREE,EQ,1063.35,1054.15,1076.0,1033.3,1037.0,1040.65,1057.37,715895,756963968.85,22039,155044,21.66,2018,10,841.764884860747,-2.1347627780128664,Negative,1165.329655449635,1008.7774874075067,1087.0535714285709
2018-10-08,MINDTREE,EQ,1040.65,1032.0,1049.65,974.15,997.0,998.35,1006.54,1138316,1145755340.4,34154,242171,21.27,2018,10,842.1581130483804,-4.064767212799703,Among top losers,1160.705719000818,992.5442809991807,1076.6249999999993
