,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Year,Month,VWAP,Day_Per_Change,Trend
195,MINDTREE,EQ,2018-02-22,726.15,730.0,743.9,729.75,741.55,740.7,739.28,1953791,1444400508.65,55278,588173,30.1,2018,2,588.9047407315244,2.00371824003307,Positive
196,MINDTREE,EQ,2018-02-23,740.7,745.95,836.15,744.0,815.0,811.9,788.77,5970601,4709426999.9,106521,1296565,21.72,2018,2,597.5277926880349,9.612528689077893,Bull run
197,MINDTREE,EQ,2018-02-26,811.9,821.4,825.8,774.15,797.1,801.85,809.13,4040833,3269554289.25,91367,516997,12.79,2018,2,602.7387091785824,-1.2378371720655146,Negative
198,MINDTREE,EQ,2018-02-27,801.85,804.0,812.0,794.75,805.6,802.7,803.49,1493764,1200217856.3,29625,313777,21.01,2018,2,604.6062938696737,0.10600486375258455,Slight or No change
199,MINDTREE,EQ,2018-02-28,802.7,800.15,820.0,793.15,815.6,815.1,811.18,2762568,2240952927.85,51782,508597,18.41,2018,2,608.1803963409676,1.5447863460819722,Positive
200,MINDTREE,EQ,2018-03-01,815.1,820.0,824.35,810.05,812.0,814.05,818.21,1343617,1099362449.1,25412,137094,10.2,2018,3,609.8666030889093,-0.12881854987119024,Slight or No change
201,MINDTREE,EQ,2018-03-05,814.05,808.25,871.2,808.1,870.0,859.55,839.59,4171893,3502676054.5,81890,728203,17.45,2018,3,616.0590054731164,5.589337264295802,Among top gainers
202,MINDTREE,EQ,2018-03-06,859.55,870.0,870.6,820.05,824.0,826.1,844.53,2558913,2161084700.6,59375,398580,15.58,2018,3,619.2063124515437,-3.8915711709615386,Among top losers
203,MINDTREE,EQ,2018-03-07,826.1,822.0,849.4,817.0,833.0,831.3,833.49,2935071,2446354839.9,59039,384507,13.1,2018,3,622.7899584653198,0.6294637453092777,Slight positive
204,MINDTREE,EQ,2018-03-08,831.3,836.0,843.4,814.35,815.9,817.2,824.58,1748332,1441638346.0,35212,456795,26.13,2018,3,624.7271481055542,-1.6961385781306237,Negative
205,MINDTREE,EQ,2018-03-09,817.2,823.0,829.0,809.0,815.1,813.85,817.96,1201294,982609348.75,23612,175133,14.58,2018,3,626.0132030399744,-0.4099363680861501,Slight or No change
206,MINDTREE,EQ,2018-03-12,813.85,819.0,828.0,810.6,817.6,815.15,818.65,1266696,1036977583.35,32386,299620,23.65,2018,3,627.3597196446833,0.15973459482705454,Slight or No change
207,MINDTREE,EQ,2018-03-13,815.15,816.25,825.0,795.2,802.0,800.85,807.95,1627811,1315182116.45,45627,561694,34.51,2018,3,628.9325691695929,-1.75427835367723,Negative
208,MINDTREE,EQ,2018-03-14,800.85,800.0,815.0,791.75,799.3,799.55,801.34,2064666,1654491410.9,36201,728597,35.29,2018,3,630.8721854436491,-0.16232752700257036,Slight or No change
209,MINDTREE,EQ,2018-03-15,799.55,801.55,849.9,801.55,839.0,843.65,828.48,3644018,3018979591.75,58704,487441,13.38,2018,3,635.0574406143527,5.515602526421115,Among top gainers
210,MINDTREE,EQ,2018-03-16,843.65,839.0,842.95,809.1,813.9,812.35,823.49,2317309,1908283753.5,44918,399006,17.22,2018,3,637.2476767545854,-3.7100693415515806,Among top losers
211,MINDTREE,EQ,2018-03-19,812.35,819.5,819.5,772.4,775.7,779.4,785.28,2165988,1700910529.4,62915,527146,24.34,2018,3,638.8703847882728,-4.056133440019705,Among top losers
212,MINDTREE,EQ,2018-03-20,779.4,772.0,782.9,751.2,776.15,772.95,770.29,3039294,2341151922.25,78794,660352,21.73,2018,3,640.9841878648319,-0.827559661277899,Slight negative
213,MINDTREE,EQ,2018-03-21,772.95,780.0,807.0,779.25,791.0,790.9,797.06,3525369,2809945563.9,78334,536442,15.22,2018,3,643.6764109270721,2.322271815770738,Positive
214,MINDTREE,EQ,2018-03-22,790.9,793.0,795.0,767.55,772.8,772.65,776.15,1811863,1406271404.5,42813,427911,23.62,2018,3,644.8559033784833,-2.307497787330892,Negative
215,MINDTREE,EQ,2018-03-23,772.65,760.0,787.0,744.65,781.15,782.75,772.48,2566950,1982927323.6,44666,356235,13.88,2018,3,646.6196708463551,1.3071895424836555,Positive
216,MINDTREE,EQ,2018-03-26,782.75,779.95,786.0,767.0,773.0,771.9,774.59,1917738,1485455180.45,50284,706404,36.84,2018,3,647.8054943977446,-1.3861386138613874,Negative
217,MINDTREE,EQ,2018-03-27,771.9,776.7,781.95,770.1,772.65,772.8,775.98,1188074,921926091.55,30584,420914,35.43,2018,3,648.5341848459169,0.11659541391371153,Slight or No change
218,MINDTREE,EQ,2018-03-28,772.8,775.25,780.0,767.2,769.95,771.95,773.97,1567402,1213116759.75,59581,602684,38.45,2018,3,649.4761448155664,-0.10998964803311528,Slight or No change
219,MINDTREE,EQ,2018-04-02,771.95,782.0,812.8,772.5,811.0,810.2,802.53,2650454,2127057290.65,72612,679665,25.64,2018,4,651.5240628828658,4.9549841310965625,Among top gainers
220,MINDTREE,EQ,2018-04-03,810.2,801.0,809.4,792.4,802.0,800.65,801.64,979266,785020740.2,26710,321717,32.85,2018,4,652.2228197329516,-1.178721303381891,Negative
221,MINDTREE,EQ,2018-04-04,800.65,807.9,808.45,776.75,782.7,779.55,792.35,997207,790134947.4,22811,136530,13.69,2018,4,652.8274798670571,-2.6353587709985637,Negative
222,MINDTREE,EQ,2018-04-05,779.55,790.9,807.7,790.0,805.95,805.95,800.99,1772130,1419463222.75,45516,747685,42.19,2018,4,654.1088949442693,3.386569174523779,Among top gainers
223,MINDTREE,EQ,2018-04-06,805.95,806.95,840.55,805.6,831.75,831.7,831.17,2996695,2490769632.9,62841,777517,25.95,2018,4,656.5869797534729,3.1949872820894676,Among top gainers
224,MINDTREE,EQ,2018-04-09,831.7,840.0,848.5,808.3,821.5,822.25,832.31,2063424,1717411936.4,38161,447557,21.69,2018,4,658.163551018217,-1.1362270049296685,Negative
225,MINDTREE,EQ,2018-04-10,822.25,824.45,845.85,823.0,827.5,827.75,835.24,2429594,2029286296.95,47965,583720,24.03,2018,4,660.042802760779,0.6688963210702337,Slight positive
226,MINDTREE,EQ,2018-04-11,827.75,830.0,842.2,825.0,830.1,829.95,833.36,1228266,1023591600.2,30169,213114,17.35,2018,4,660.9893409348848,0.26578073089702503,Slight or No change
227,MINDTREE,EQ,2018-04-12,829.95,835.0,847.0,833.1,838.15,836.4,841.13,1871051,1573787997.5,30896,379599,20.29,2018,4,662.4654060650913,0.7771552503162749,Slight positive
228,MINDTREE,EQ,2018-04-13,836.4,840.6,859.0,830.1,853.0,852.15,851.25,3021559,2572097159.05,46183,683550,22.62,2018,4,665.0085155867998,1.8830703012912453,Positive
229,MINDTREE,EQ,2018-04-16,852.15,843.5,872.0,840.6,869.7,868.85,859.31,2623973,2254802323.35,50626,351131,13.38,2018,4,667.3545081002765,1.95974887050403,Positive
230,MINDTREE,EQ,2018-04-17,868.85,870.1,884.95,861.0,884.0,882.95,876.4,2788226,2443603207.7,50460,586181,21.02,2018,4,669.9592423326565,1.6228347816078736,Positive
231,MINDTREE,EQ,2018-04-18,882.95,884.0,895.85,859.85,867.35,865.1,879.17,3311973,2911793171.2,75927,740853,22.37,2018,4,672.7200889333507,-2.021632028993714,Negative
232,MINDTREE,EQ,2018-04-19,865.1,895.0,902.0,879.0,898.0,897.6,891.29,5773178,5145590809.95,93356,1086925,18.83,2018,4,678.1325230295471,3.756791122413583,Among top gainers
233,MINDTREE,EQ,2018-04-20,897.6,908.8,1013.45,903.05,987.95,979.85,953.14,11466392,10929110378.9,170808,1474641,12.86,2018,4,691.8974746388445,9.163324420677355,Bull run
234,MINDTREE,EQ,2018-04-23,979.85,978.95,1027.7,966.3,999.8,1000.6,1007.97,8986864,9058494220.75,142134,735807,8.19,2018,4,702.5545515524741,2.117671072102878,Positive
235,MINDTREE,EQ,2018-04-24,1000.6,1005.0,1011.8,978.0,998.5,999.95,993.43,4012024,3985683753.1,84211,637591,15.89,2018,4,707.0683834752526,-0.06496102338596765,Slight or No change
236,MINDTREE,EQ,2018-04-25,999.95,993.0,1042.5,993.0,1034.0,1033.7,1030.05,6427671,6620844935.65,127086,1134197,17.65,2018,4,714.8223733950731,3.3751687584379297,Among top gainers
237,MINDTREE,EQ,2018-04-26,1033.7,1046.6,1088.0,1035.75,1083.3,1070.6,1055.19,5349404,5644625698.7,90314,678800,12.69,2018,4,721.7152539417636,3.5697010738125146,Among top gainers
238,MINDTREE,EQ,2018-04-27,1070.6,1080.3,1080.3,1043.25,1048.6,1050.7,1053.89,2486572,2620570181.8,60580,388313,15.62,2018,4,724.6515503843774,-1.858770782738639,Negative
239,MINDTREE,EQ,2018-04-30,1050.7,1063.75,1098.0,1053.0,1085.0,1084.6,1087.26,2842415,3090435434.85,61955,379046,13.34,2018,4,728.286868434815,3.2264204815837028,Among top gainers
240,MINDTREE,EQ,2018-05-02,1084.6,1086.95,1101.2,1041.8,1057.0,1051.65,1064.11,1793498,1908480152.5,34241,351064,19.57,2018,5,730.3344783377663,-3.0379863544163555,Among top losers
241,MINDTREE,EQ,2018-05-03,1051.65,1055.2,1091.6,1025.85,1027.1,1031.85,1054.84,3878653,4091348077.4,79451,636716,16.42,2018,5,734.407713286248,-1.882755669661973,Negative
242,MINDTREE,EQ,2018-05-04,1031.85,1032.0,1037.95,997.05,1014.0,1010.05,1012.08,3284715,3324409018.3,52776,558384,17.0,2018,5,737.525540478989,-2.1127101807433157,Negative
243,MINDTREE,EQ,2018-05-07,1010.05,1020.0,1034.0,1006.55,1014.5,1014.75,1018.52,1298823,1322874365.7,25451,240345,18.5,2018,5,738.7599291614478,0.46532349883670054,Slight or No change
244,MINDTREE,EQ,2018-05-08,1014.75,1024.8,1045.7,1018.0,1030.75,1031.3,1034.7,2532266,2620137319.2,63883,526070,20.77,2018,5,741.277670873299,1.6309435821630913,Positive
245,MINDTREE,EQ,2018-05-09,1031.3,1035.95,1042.0,1011.15,1020.0,1018.05,1028.41,1820504,1872230563.9,61006,559311,30.72,2018,5,742.9796409518797,-1.284786192184617,Negative
246,MINDTREE,EQ,2018-05-10,1018.05,1026.0,1034.0,1014.2,1020.0,1016.8,1024.11,1385624,1419038095.5,54310,472363,34.09,2018,5,744.2552594761112,-0.12278375325377455,Slight or No change
247,MINDTREE,EQ,2018-05-11,1016.8,1026.8,1028.0,995.95,1006.9,1007.55,1008.63,1512123,1525174353.45,30700,422670,27.95,2018,5,745.587052306484,-0.9097167584579124,Slight negative
248,MINDTREE,EQ,2018-05-14,1007.55,1011.7,1011.7,987.8,989.0,994.1,996.28,1331607,1326651390.25,38435,404610,30.39,2018,5,746.6891047445918,-1.334921343853901,Negative
249,MINDTREE,EQ,2018-05-15,994.1,983.4,1021.8,983.4,1003.7,1001.15,1007.06,1854585,1867677266.2,50349,497490,26.82,2018,5,748.251068338277,0.7091841867015392,Slight positive
250,MINDTREE,EQ,2018-05-16,1001.15,999.95,1014.2,994.05,1006.2,1005.25,1005.29,1049191,1054742487.7,26505,258571,24.64,2018,5,749.1404403524514,0.4095290416021635,Slight or No change
251,MINDTREE,EQ,2018-05-17,1005.25,1017.6,1017.8,995.9,1004.0,1001.7,1003.99,744864,747834815.05,26753,236062,31.69,2018,5,749.7594147753983,-0.3531459835861672,Slight or No change
252,MINDTREE,EQ,2018-05-18,1001.7,1004.0,1011.8,998.8,1009.25,1006.35,1006.02,829188,834183034.75,20221,260465,31.41,2018,5,750.4575545478109,0.4642108415693347,Slight or No change
253,MINDTREE,EQ,2018-05-21,1006.35,1018.5,1036.4,1009.5,1029.1,1029.6,1026.75,2073515,2128985998.25,63264,511461,24.67,2018,5,752.3439678041051,2.31032940825755,Positive
254,MINDTREE,EQ,2018-05-22,1029.6,1034.95,1040.0,1011.15,1019.5,1018.9,1022.75,1342710,1373253664.2,24240,153849,11.46,2018,5,753.5053579945625,-1.0392385392385295,Negative
255,MINDTREE,EQ,2018-05-23,1018.9,1021.5,1045.0,1018.0,1034.95,1033.9,1034.13,1219984,1261623571.1,24329,156289,12.81,2018,5,754.611002157932,1.472175875944659,Positive
256,MINDTREE,EQ,2018-05-24,1033.9,1041.0,1055.0,1030.35,1039.3,1038.35,1042.04,1358248,1415350831.0,27464,209406,15.42,2018,5,755.8511893164073,0.4304091304768276,Slight or No change
257,MINDTREE,EQ,2018-05-25,1038.35,1041.65,1052.0,1020.0,1026.45,1023.6,1041.35,1089298,1134345897.15,23416,229629,21.08,2018,5,756.786473681412,-1.4205229450570456,Negative
258,MINDTREE,EQ,2018-05-28,1023.6,1035.7,1036.35,1006.0,1011.0,1011.45,1015.77,749223,761036388.9,21793,216540,28.9,2018,5,757.3968604138529,-1.1869871043376334,Negative
259,MINDTREE,EQ,2018-05-29,1011.45,1013.0,1037.0,1005.4,1018.1,1018.45,1021.14,1199307,1224662158.85,23922,108493,9.05,2018,5,758.3946143651482,0.6920757328587657,Slight positive
260,MINDTREE,EQ,2018-05-30,1018.45,1018.95,1029.4,1012.6,1020.05,1019.05,1020.56,582903,594886534.5,24559,152318,26.13,2018,5,758.8779192091797,0.05891305415091086,Slight or No change
261,MINDTREE,EQ,2018-05-31,1019.05,1024.95,1025.15,1002.5,1009.6,1007.95,1011.49,1218668,1232671204.15,35915,597425,49.02,2018,5,759.8397270402883,-1.0892497914724464,Negative
262,MINDTREE,EQ,2018-06-01,1007.95,1015.95,1025.0,984.0,1008.95,1006.7,1006.73,1293503,1302208164.7,27564,214905,16.61,2018,6,760.8474011403473,-0.12401408800040148,Slight or No change
263,MINDTREE,EQ,2018-06-04,1006.7,1011.75,1011.8,992.4,1003.0,999.85,1000.39,638201,638446798.45,15481,226967,35.56,2018,6,761.3277842911543,-0.6804410449985143,Slight negative
264,MINDTREE,EQ,2018-06-05,999.85,1003.75,1009.9,966.95,993.8,990.85,986.41,1047824,1033587852.1,30050,210419,20.08,2018,6,762.0827199038195,-0.9001350202530345,Slight negative
265,MINDTREE,EQ,2018-06-06,990.85,994.05,1020.2,970.15,1019.95,1013.8,998.74,1096128,1094743789.45,35614,136047,12.41,2018,6,762.945856229643,2.316193167482461,Positive
266,MINDTREE,EQ,2018-06-07,1013.8,1022.8,1026.6,1009.1,1013.45,1013.4,1015.34,572990,581778803.4,20482,153530,26.79,2018,6,763.3939847588036,-0.039455513908071005,Slight or No change
267,MINDTREE,EQ,2018-06-08,1013.4,1016.85,1038.0,1010.55,1028.0,1028.3,1029.69,875389,901377668.15,26640,98805,11.29,2018,6,764.116146845434,1.4702980067100802,Positive
268,MINDTREE,EQ,2018-06-11,1028.3,1033.0,1036.65,1019.0,1036.0,1032.9,1029.83,548900,565276103.35,14394,112941,20.58,2018,6,764.574812743275,0.44734027034913915,Slight or No change
269,MINDTREE,EQ,2018-06-12,1032.9,1030.05,1051.5,1022.0,1043.75,1044.0,1043.41,1204328,1256609734.25,40695,392520,32.59,2018,6,765.617099892973,1.0746442056346117,Positive
270,MINDTREE,EQ,2018-06-13,1044.0,1048.95,1053.0,1024.2,1030.5,1028.75,1039.73,1007461,1047483577.9,28215,393971,39.11,2018,6,766.4356163156506,-1.460727969348663,Negative
271,MINDTREE,EQ,2018-06-14,1028.75,1020.05,1023.4,985.1,994.05,992.75,995.31,2227827,2217374127.85,69585,541951,24.33,2018,6,767.9817266198946,-3.49939246658566,Among top losers
272,MINDTREE,EQ,2018-06-15,992.75,1001.0,1008.95,988.55,1003.6,1002.5,1000.01,1308496,1308512796.95,34175,221932,16.96,2018,6,768.9189795469083,0.9821203727020889,Slight positive
273,MINDTREE,EQ,2018-06-18,1002.5,1007.95,1008.45,988.0,993.3,991.9,994.77,641852,638496370.6,17580,175460,27.34,2018,6,769.3552541800445,-1.05735660847881,Negative
274,MINDTREE,EQ,2018-06-19,991.9,994.0,994.1,973.85,985.1,984.25,980.92,906317,889023203.15,23270,241267,26.62,2018,6,769.9473130706573,-0.7712471015223321,Slight negative
275,MINDTREE,EQ,2018-06-20,984.25,989.95,1004.75,979.4,995.1,996.2,996.55,987342,983933393.75,33862,241152,24.42,2018,6,770.6243600323298,1.214122428244857,Positive
276,MINDTREE,EQ,2018-06-21,996.2,998.0,1009.95,980.35,988.7,989.85,998.92,1007610,1006519962.85,26613,159170,15.8,2018,6,771.2918073560444,-0.6374222043766364,Slight negative
277,MINDTREE,EQ,2018-06-22,989.85,992.9,994.0,976.75,986.15,983.85,982.52,615604,604846126.75,21395,152404,24.76,2018,6,771.68645124716,-0.6061524473405022,Slight negative
278,MINDTREE,EQ,2018-06-25,983.85,985.85,986.35,946.7,953.15,953.2,964.12,1366241,1317215671.05,35789,455097,33.31,2018,6,772.4313146154218,-3.115312293540684,Among top losers
279,MINDTREE,EQ,2018-06-26,953.2,952.0,972.5,916.55,970.75,967.05,940.55,2224769,2092515285.5,57383,369188,16.59,2018,6,773.723180074031,1.4530004196390944,Positive
280,MINDTREE,EQ,2018-06-27,967.05,973.7,986.6,945.35,970.6,973.15,967.63,2198459,2127296901.45,52100,377381,17.17,2018,6,775.0227819796849,0.6307843441393901,Slight positive
281,MINDTREE,EQ,2018-06-28,973.15,971.0,979.8,949.05,957.9,953.0,961.03,1169352,1123785926.95,24341,217235,18.58,2018,6,775.6375557542091,-2.0705954888763256,Negative
282,MINDTREE,EQ,2018-06-29,953.0,958.05,994.8,958.05,986.35,986.9,976.8,1049747,1025393811.6,29800,251269,23.94,2018,6,776.2906381396806,3.5571878279118563,Among top gainers
283,MINDTREE,EQ,2018-07-02,986.9,993.0,998.4,979.5,990.25,991.15,989.11,964096,953600878.65,20506,262388,27.22,2018,7,776.898919250543,0.43064140237105697,Slight or No change
284,MINDTREE,EQ,2018-07-03,991.15,985.15,1008.8,981.1,1006.7,1004.55,994.65,898479,893669233.4,27096,185637,20.66,2018,7,777.4979692736815,1.3519648892700298,Positive
285,MINDTREE,EQ,2018-07-04,1004.55,1009.75,1016.2,1001.2,1006.5,1008.25,1009.0,789424,796531690.25,20644,72084,9.13,2018,7,778.0302470711543,0.36832412523020164,Slight or No change
286,MINDTREE,EQ,2018-07-05,1008.25,1020.6,1020.95,984.95,1006.65,998.7,998.35,1052202,1050464222.85,35798,372004,35.35,2018,7,778.7066277818052,-0.9471857178279142,Slight negative
287,MINDTREE,EQ,2018-07-06,998.7,1002.0,1005.0,983.0,991.85,993.45,991.66,733238,727125362.15,27103,198028,27.01,2018,7,779.1643345833562,-0.5256833884049295,Slight negative
288,MINDTREE,EQ,2018-07-09,993.45,1001.7,1019.5,988.0,1018.2,1011.95,1000.67,993618,994278771.35,27346,358804,36.11,2018,7,779.834752717677,1.862197392923659,Positive
289,MINDTREE,EQ,2018-07-10,1011.95,1016.0,1052.0,1016.0,1038.5,1036.3,1041.22,1776116,1849331762.45,52569,334025,18.81,2018,7,781.1482824022835,2.406245367854143,Positive
290,MINDTREE,EQ,2018-07-11,1036.3,1041.85,1068.7,1024.0,1043.05,1048.35,1052.64,3249608,3420662845.3,69675,840238,25.86,2018,7,783.6288986154362,1.1627906976744207,Positive
291,MINDTREE,EQ,2018-07-12,1048.35,1054.3,1082.4,1032.85,1078.0,1076.85,1058.08,2124658,2248067323.45,47812,535435,25.2,2018,7,785.3979704736487,2.7185577335813393,Positive
292,MINDTREE,EQ,2018-07-13,1076.85,1080.0,1091.7,1052.25,1066.2,1066.8,1071.78,2359391,2528747260.95,56616,446335,18.92,2018,7,787.2707574754775,-0.9332776152667477,Slight negative
293,MINDTREE,EQ,2018-07-16,1066.8,1065.0,1087.0,1052.1,1084.0,1080.65,1075.76,1737976,1869640095.7,45255,541039,31.13,2018,7,788.701991114926,1.298275215598066,Positive
294,MINDTREE,EQ,2018-07-17,1080.65,1084.0,1093.5,1066.1,1082.0,1081.0,1079.49,2392150,2582301422.95,54838,785482,32.84,2018,7,790.6515898677642,0.03238791468096469,Slight or No change
295,MINDTREE,EQ,2018-07-18,1081.0,1086.0,1099.9,1045.0,1058.15,1061.8,1076.98,3014790,3246876223.0,70234,535141,17.75,2018,7,792.911856591436,-1.776133209990749,Negative
296,MINDTREE,EQ,2018-07-19,1061.8,1046.0,1053.25,932.35,979.6,971.15,970.37,13385207,12988663288.35,291502,1978277,14.78,2018,7,799.2730456626483,-8.537389338858537,Bear drop
297,MINDTREE,EQ,2018-07-20,971.15,974.9,1004.9,971.3,972.6,976.85,987.07,5575914,5503826063.15,108096,1338407,24.0,2018,7,801.8744390019664,0.5869330175565013,Slight positive
298,MINDTREE,EQ,2018-07-23,976.85,979.0,986.2,934.45,954.0,959.7,952.32,2253510,2146052106.35,49637,421122,18.69,2018,7,802.8033551236726,-1.7556431386599791,Negative
299,MINDTREE,EQ,2018-07-24,959.7,957.1,989.95,949.55,968.0,970.4,974.11,2108627,2054025197.25,64903,494306,23.44,2018,7,803.7213061687308,1.1149317495050548,Positive
300,MINDTREE,EQ,2018-07-25,970.4,971.0,980.5,950.0,951.5,957.4,965.24,1469299,1418223838.75,50517,401428,27.32,2018,7,804.3055901143107,-1.3396537510305007,Negative
301,MINDTREE,EQ,2018-07-26,957.4,954.0,958.95,941.0,947.0,947.25,948.19,1358221,1287848265.4,23252,418188,30.79,2018,7,804.8062168626807,-1.0601629412993474,Negative
302,MINDTREE,EQ,2018-07-27,947.25,948.0,954.05,935.0,937.0,938.05,943.97,1020257,963090046.45,29163,212899,20.87,2018,7,805.1558333735301,-0.971232515175513,Slight negative
303,MINDTREE,EQ,2018-07-30,938.05,940.0,942.4,911.7,914.5,915.5,920.84,1340951,1234802719.5,39731,232730,17.36,2018,7,805.5350632402819,-2.403923031821331,Negative
304,MINDTREE,EQ,2018-07-31,915.5,915.7,937.9,907.5,934.05,932.3,924.46,1145078,1058582216.75,32596,219799,19.2,2018,7,805.9060016189649,1.8350628072091757,Positive
305,MINDTREE,EQ,2018-08-01,932.3,934.35,958.0,934.25,955.0,954.9,949.8,1316554,1250464076.5,29784,304657,23.14,2018,8,806.4055945941809,2.4241124101683997,Positive
306,MINDTREE,EQ,2018-08-02,954.9,955.05,969.0,943.8,947.0,952.55,958.97,1243826,1192788848.5,29076,321284,25.83,2018,8,806.8671003046069,-0.24609906796523306,Slight or No change
307,MINDTREE,EQ,2018-08-03,952.55,954.5,964.9,949.0,958.9,958.9,957.79,745682,714208976.3,16887,217638,29.19,2018,8,807.1543800965904,0.6666316728780597,Slight positive
308,MINDTREE,EQ,2018-08-06,958.9,959.0,967.0,950.0,951.85,954.35,956.58,685670,655900951.7,17491,104515,15.24,2018,8,807.4096913367127,-0.47450203358013754,Slight or No change
309,MINDTREE,EQ,2018-08-07,954.35,955.0,957.9,940.8,946.35,948.05,948.26,762140,722703551.3,16980,135539,17.78,2018,8,807.6803163759453,-0.6601351705349257,Slight negative
310,MINDTREE,EQ,2018-08-08,948.05,955.0,969.0,945.15,960.05,961.25,961.64,1108558,1066028283.45,29568,117027,10.56,2018,8,808.1089374169281,1.3923316280787024,Positive
311,MINDTREE,EQ,2018-08-09,961.25,960.15,961.45,937.8,946.2,945.6,947.9,520026,492930529.2,17123,116127,22.33,2018,8,808.2887172028752,-1.6280884265279516,Negative
312,MINDTREE,EQ,2018-08-10,945.6,947.2,963.0,947.2,954.15,952.0,955.33,803568,767676513.65,19542,93623,11.65,2018,8,808.5785037469345,0.6768189509306133,Slight positive
313,MINDTREE,EQ,2018-08-13,952.0,947.05,987.9,947.05,986.0,982.9,976.72,1586103,1549176984.7,32601,296700,18.71,2018,8,809.2695735781969,3.2457983193277196,Among top gainers
314,MINDTREE,EQ,2018-08-14,982.9,988.9,1015.0,982.0,1013.0,1009.75,1003.95,1934802,1942447037.3,42303,391892,20.25,2018,8,810.2344084032202,2.7317122799877858,Positive
315,MINDTREE,EQ,2018-08-16,1009.75,1008.5,1055.0,1007.0,1040.15,1039.85,1039.34,2437936,2533856213.6,66671,545325,22.37,2018,8,811.6184287860134,2.9809358752166393,Positive
316,MINDTREE,EQ,2018-08-17,1039.85,1040.65,1049.25,1013.4,1029.9,1028.9,1026.88,1527741,1568799907.9,52004,436210,28.55,2018,8,812.4360537004077,-1.0530364956483962,Negative
317,MINDTREE,EQ,2018-08-20,1028.9,1028.0,1042.6,1020.55,1037.0,1036.5,1032.82,775260,800707341.4,21667,107832,13.91,2018,8,812.8630974159146,0.7386529303139211,Slight positive
318,MINDTREE,EQ,2018-08-21,1036.5,1044.0,1056.8,1027.35,1034.6,1037.8,1043.73,1328197,1386281189.3,31415,209457,15.77,2018,8,813.5951805747748,0.125422093584171,Slight or No change
319,MINDTREE,EQ,2018-08-23,1037.8,1037.95,1048.8,1030.2,1041.0,1038.95,1038.39,819502,850964626.65,23768,267951,32.7,2018,8,814.0468106373041,0.11081133166315205,Slight or No change
320,MINDTREE,EQ,2018-08-24,1038.95,1041.0,1042.0,1008.0,1013.6,1013.3,1018.72,1276706,1300612247.4,31010,247149,19.36,2018,8,814.6669771701307,-2.4688387314115268,Negative
321,MINDTREE,EQ,2018-08-27,1013.3,1019.0,1054.0,1015.25,1051.95,1050.05,1037.8,1345331,1396187851.35,33441,409165,30.41,2018,8,815.4364519354192,3.626764038290742,Among top gainers
322,MINDTREE,EQ,2018-08-28,1050.05,1050.0,1064.0,1033.25,1037.15,1038.65,1047.65,1213587,1271419327.1,45641,220435,18.16,2018,8,816.0927524633156,-1.085662587495817,Negative
323,MINDTREE,EQ,2018-08-29,1038.65,1037.95,1041.6,1024.0,1038.0,1035.15,1033.36,994497,1027672167.7,22215,446744,44.92,2018,8,816.6192874648777,-0.33697588215472196,Slight or No change
324,MINDTREE,EQ,2018-08-30,1035.15,1034.0,1059.9,1033.4,1054.0,1052.05,1050.56,1630536,1712976631.6,34192,332459,20.39,2018,8,817.5434566838588,1.6326136308747463,Positive
325,MINDTREE,EQ,2018-08-31,1052.05,1055.0,1118.0,1055.0,1116.0,1114.7,1092.14,2986418,3261601098.75,72154,368849,12.35,2018,8,819.6646615888238,5.955040159688241,Among top gainers
326,MINDTREE,EQ,2018-09-03,1114.7,1127.0,1156.7,1095.3,1108.05,1100.55,1134.84,4400570,4993953789.55,95206,812137,18.46,2018,9,822.588413015013,-1.2693998385215788,Negative
327,MINDTREE,EQ,2018-09-04,1100.55,1109.4,1139.0,1100.15,1124.7,1117.95,1123.88,2942441,3306941840.4,65094,201792,6.86,2018,9,824.6299252766948,1.5810276679842028,Positive
328,MINDTREE,EQ,2018-09-05,1117.95,1126.0,1157.55,1110.55,1152.2,1150.9,1133.98,2485465,2818469281.0,61008,208547,8.39,2018,9,826.5237809343407,2.9473590053222365,Positive
329,MINDTREE,EQ,2018-09-06,1150.9,1157.0,1165.95,1131.5,1155.1,1158.0,1152.2,1964650,2263669326.6,47848,168422,8.57,2018,9,828.0377306677298,0.6169085063862934,Slight positive
330,MINDTREE,EQ,2018-09-07,1158.0,1155.0,1174.9,1146.0,1160.1,1161.95,1162.86,1670124,1942123546.05,34893,278129,16.65,2018,9,829.3291641866853,0.341105354058735,Slight or No change
331,MINDTREE,EQ,2018-09-10,1161.95,1160.0,1176.95,1138.3,1145.0,1146.65,1160.04,1347238,1562847795.05,31771,204841,15.2,2018,9,830.3160821284697,-1.3167520117044584,Negative
332,MINDTREE,EQ,2018-09-11,1146.65,1146.65,1183.8,1145.35,1166.0,1161.3,1167.48,2948977,3442860081.55,56908,701037,23.77,2018,9,832.5541323030576,1.277634849343734,Positive
333,MINDTREE,EQ,2018-09-12,1161.3,1165.0,1173.45,1134.4,1147.5,1146.25,1157.08,1476368,1708270357.35,39960,209997,14.22,2018,9,833.6124773095254,-1.295961422543701,Negative
